NDRE_val,sensor,field,date,data
0.32913967967033386,3,J,2012-07-10,2012-07-10
0.3453214764595032,4,J,2012-07-10,2012-07-10
0.3212733566761017,5,J,2012-07-10,2012-07-10
0.3698629140853882,6,J,2012-07-10,2012-07-10
0.35466867685317993,7,J,2012-07-10,2012-07-10
0.33123958110809326,8,J,2012-07-10,2012-07-10
0.22876518964767456,9,J,2012-07-10,2012-07-10
0.3399297595024109,10,J,2012-07-10,2012-07-10
0.3147878348827362,11,J,2012-07-10,2012-07-10
0.3104567229747772,12,J,2012-07-10,2012-07-10
0.3281134068965912,1,J,2014-07-11,2014-07-11
0.22455310821533203,2,J,2014-07-11,2014-07-11
0.29240381717681885,3,J,2014-07-11,2014-07-11
0.3120635449886322,4,J,2014-07-11,2014-07-11
0.27670425176620483,5,J,2014-07-11,2014-07-11
0.23779042065143585,6,J,2014-07-11,2014-07-11
0.2762698531150818,7,J,2014-07-11,2014-07-11
0.3420453369617462,8,J,2014-07-11,2014-07-11
0.3223741054534912,9,J,2014-07-11,2014-07-11
0.3633153438568115,10,J,2014-07-11,2014-07-11
0.2131444215774536,11,J,2014-07-11,2014-07-11
0.317973792552948,12,J,2014-07-11,2014-07-11
0.5549242496490479,1,J,2011-07-15,2011-07-15
0.3075425624847412,2,J,2011-07-15,2011-07-15
0.14361554384231567,3,J,2011-07-15,2011-07-15
0.16644863784313202,4,J,2011-07-15,2011-07-15
0.15927721560001373,5,J,2011-07-15,2011-07-15
999999,6,J,2011-07-15,2011-07-15
999999,7,J,2011-07-15,2011-07-15
999999,8,J,2011-07-15,2011-07-15
999999,9,J,2011-07-15,2011-07-15
999999,10,J,2011-07-15,2011-07-15
999999,11,J,2011-07-15,2011-07-15
0.1731848269701004,12,J,2011-07-15,2011-07-15
0.16074204444885254,1,J,2015-07-15,2015-07-15
0.15808750689029694,2,J,2015-07-15,2015-07-15
0.1614646017551422,3,J,2015-07-15,2015-07-15
0.16799578070640564,4,J,2015-07-15,2015-07-15
0.15036709606647491,5,J,2015-07-15,2015-07-15
0.1731712371110916,6,J,2015-07-15,2015-07-15
0.16064950823783875,7,J,2015-07-15,2015-07-15
0.1594190001487732,8,J,2015-07-15,2015-07-15
0.15151281654834747,9,J,2015-07-15,2015-07-15
0.16741521656513214,10,J,2015-07-15,2015-07-15
0.155236154794693,11,J,2015-07-15,2015-07-15
0.15819932520389557,12,J,2015-07-15,2015-07-15
0.37962669134140015,1,J,2013-07-16,2013-07-16
0.2086387574672699,2,J,2013-07-16,2013-07-16
0.2657448947429657,3,J,2013-07-16,2013-07-16
0.3125026524066925,4,J,2013-07-16,2013-07-16
0.28434884548187256,5,J,2013-07-16,2013-07-16
0.4234808385372162,6,J,2013-07-16,2013-07-16
0.19758154451847076,7,J,2013-07-16,2013-07-16
0.2152586579322815,8,J,2013-07-16,2013-07-16
0.20375500619411469,9,J,2013-07-16,2013-07-16
0.28920722007751465,10,J,2013-07-16,2013-07-16
0.38685864210128784,11,J,2013-07-16,2013-07-16
0.32971978187561035,12,J,2013-07-16,2013-07-16
0.17280186712741852,1,J,2013-07-24,2013-07-24
0.13567309081554413,2,J,2013-07-24,2013-07-24
0.17251622676849365,3,J,2013-07-24,2013-07-24
0.161375030875206,4,J,2013-07-24,2013-07-24
0.14487464725971222,5,J,2013-07-24,2013-07-24
0.22528380155563354,6,J,2013-07-24,2013-07-24
0.1433270424604416,7,J,2013-07-24,2013-07-24
0.14591827988624573,8,J,2013-07-24,2013-07-24
0.14857782423496246,9,J,2013-07-24,2013-07-24
0.16761839389801025,10,J,2013-07-24,2013-07-24
0.1766800433397293,11,J,2013-07-24,2013-07-24
0.14823362231254578,12,J,2013-07-24,2013-07-24
0.22152501344680786,1,J,2009-07-28,2009-07-28
0.19984404742717743,2,J,2009-07-28,2009-07-28
0.22882689535617828,3,J,2009-07-28,2009-07-28
0.1963752955198288,4,J,2009-07-28,2009-07-28
0.1792854219675064,5,J,2009-07-28,2009-07-28
0.2249068170785904,6,J,2009-07-28,2009-07-28
0.20540116727352142,7,J,2009-07-28,2009-07-28
0.22103576362133026,8,J,2009-07-28,2009-07-28
0.19701842963695526,9,J,2009-07-28,2009-07-28
0.24619247019290924,10,J,2009-07-28,2009-07-28
0.19771334528923035,11,J,2009-07-28,2009-07-28
0.20126476883888245,12,J,2009-07-28,2009-07-28
0.42077428102493286,1,J,2012-07-31,2012-07-31
0.36057791113853455,2,J,2012-07-31,2012-07-31
0.42511436343193054,3,J,2012-07-31,2012-07-31
0.4295535981655121,4,J,2012-07-31,2012-07-31
0.37708580493927,5,J,2012-07-31,2012-07-31
0.4019432067871094,6,J,2012-07-31,2012-07-31
0.37877601385116577,7,J,2012-07-31,2012-07-31
0.4229728877544403,8,J,2012-07-31,2012-07-31
0.15066376328468323,9,J,2012-07-31,2012-07-31
0.44555503129959106,10,J,2012-07-31,2012-07-31
0.378981351852417,11,J,2012-07-31,2012-07-31
0.4226006269454956,12,J,2012-07-31,2012-07-31
0.63719642162323,1,J,2013-07-04,2013-07-04
0.3584362268447876,2,J,2013-07-04,2013-07-04
0.525149405002594,3,J,2013-07-04,2013-07-04
0.5983516573905945,4,J,2013-07-04,2013-07-04
0.5303880572319031,5,J,2013-07-04,2013-07-04
0.546898365020752,6,J,2013-07-04,2013-07-04
0.3932844400405884,7,J,2013-07-04,2013-07-04
0.5047242045402527,8,J,2013-07-04,2013-07-04
0.4714106023311615,9,J,2013-07-04,2013-07-04
0.5686309933662415,10,J,2013-07-04,2013-07-04
0.6036798357963562,11,J,2013-07-04,2013-07-04
0.5644989013671875,12,J,2013-07-04,2013-07-04
0.43462634086608887,1,J,2011-07-05,2011-07-05
0.27069637179374695,2,J,2011-07-05,2011-07-05
0.13651451468467712,3,J,2011-07-05,2011-07-05
0.15402400493621826,4,J,2011-07-05,2011-07-05
0.14164361357688904,5,J,2011-07-05,2011-07-05
0.14632411301136017,6,J,2011-07-05,2011-07-05
0.14069297909736633,7,J,2011-07-05,2011-07-05
0.5056716799736023,8,J,2011-07-05,2011-07-05
0.19137781858444214,9,J,2011-07-05,2011-07-05
0.5548946261405945,10,J,2011-07-05,2011-07-05
0.14777930080890656,11,J,2011-07-05,2011-07-05
0.14482834935188293,12,J,2011-07-05,2011-07-05
0.5985924601554871,1,J,2010-07-07,2010-07-07
0.4558177590370178,2,J,2010-07-07,2010-07-07
0.5776619911193848,3,J,2010-07-07,2010-07-07
0.593758761882782,4,J,2010-07-07,2010-07-07
0.5719617009162903,5,J,2010-07-07,2010-07-07
0.5983723998069763,6,J,2010-07-07,2010-07-07
0.6023589372634888,7,J,2010-07-07,2010-07-07
0.6081526875495911,8,J,2010-07-07,2010-07-07
0.534001886844635,9,J,2010-07-07,2010-07-07
0.6633625030517578,10,J,2010-07-07,2010-07-07
0.5482221841812134,11,J,2010-07-07,2010-07-07
0.5838689804077148,12,J,2010-07-07,2010-07-07
0.2920360565185547,1,J,2014-07-07,2014-07-07
0.20357108116149902,2,J,2014-07-07,2014-07-07
0.2990204989910126,3,J,2014-07-07,2014-07-07
0.2649516463279724,4,J,2014-07-07,2014-07-07
0.24225136637687683,5,J,2014-07-07,2014-07-07
0.20710699260234833,6,J,2014-07-07,2014-07-07
0.27922481298446655,7,J,2014-07-07,2014-07-07
0.31191286444664,8,J,2014-07-07,2014-07-07
0.32313868403434753,9,J,2014-07-07,2014-07-07
0.3349500000476837,10,J,2014-07-07,2014-07-07
0.2116013616323471,11,J,2014-07-07,2014-07-07
0.3129505217075348,12,J,2014-07-07,2014-07-07
0.18506227433681488,1,J,2015-07-08,2015-07-08
0.1769004613161087,2,J,2015-07-08,2015-07-08
0.18139877915382385,3,J,2015-07-08,2015-07-08
0.18942268192768097,4,J,2015-07-08,2015-07-08
0.18665963411331177,5,J,2015-07-08,2015-07-08
0.23998336493968964,6,J,2015-07-08,2015-07-08
0.1920354813337326,7,J,2015-07-08,2015-07-08
0.18321487307548523,8,J,2015-07-08,2015-07-08
0.17492574453353882,9,J,2015-07-08,2015-07-08
0.20596566796302795,10,J,2015-07-08,2015-07-08
0.18727312982082367,11,J,2015-07-08,2015-07-08
0.1949823498725891,12,J,2015-07-08,2015-07-08
0.44926655292510986,1,J,2011-08-03,2011-08-03
0.24837133288383484,2,J,2011-08-03,2011-08-03
0.16994987428188324,3,J,2011-08-03,2011-08-03
0.15198752284049988,4,J,2011-08-03,2011-08-03
0.14367766678333282,5,J,2011-08-03,2011-08-03
0.19283664226531982,6,J,2011-08-03,2011-08-03
0.16607409715652466,7,J,2011-08-03,2011-08-03
0.32570794224739075,8,J,2011-08-03,2011-08-03
0.17235484719276428,9,J,2011-08-03,2011-08-03
0.4472396671772003,10,J,2011-08-03,2011-08-03
0.17473505437374115,11,J,2011-08-03,2011-08-03
0.18447673320770264,12,J,2011-08-03,2011-08-03
0.4103246331214905,1,J,2012-08-04,2012-08-04
0.2712688744068146,2,J,2012-08-04,2012-08-04
0.3941364884376526,3,J,2012-08-04,2012-08-04
0.4225263297557831,4,J,2012-08-04,2012-08-04
0.34910598397254944,5,J,2012-08-04,2012-08-04
0.38189879059791565,6,J,2012-08-04,2012-08-04
0.32657185196876526,7,J,2012-08-04,2012-08-04
0.3896270990371704,8,J,2012-08-04,2012-08-04
0.14517371356487274,9,J,2012-08-04,2012-08-04
0.4458383321762085,10,J,2012-08-04,2012-08-04
0.3410605490207672,11,J,2012-08-04,2012-08-04
0.43943125009536743,12,J,2012-08-04,2012-08-04
0.29834187030792236,1,J,2014-08-06,2014-08-06
0.1364457756280899,2,J,2014-08-06,2014-08-06
0.15506966412067413,3,J,2014-08-06,2014-08-06
0.3003460764884949,4,J,2014-08-06,2014-08-06
0.2216089516878128,5,J,2014-08-06,2014-08-06
0.1440742462873459,6,J,2014-08-06,2014-08-06
0.21546100080013275,7,J,2014-08-06,2014-08-06
0.22903257608413696,8,J,2014-08-06,2014-08-06
0.14514391124248505,9,J,2014-08-06,2014-08-06
0.30235815048217773,10,J,2014-08-06,2014-08-06
0.14003847539424896,11,J,2014-08-06,2014-08-06
0.13960295915603638,12,J,2014-08-06,2014-08-06
0.32757893204689026,1,OD,2014-05-30,2014-05-30
0.2932118773460388,2,OD,2014-05-30,2014-05-30
0.3249861001968384,3,OD,2014-05-30,2014-05-30
0.24850493669509888,4,OD,2014-05-30,2014-05-30
0.28004324436187744,5,OD,2014-05-30,2014-05-30
0.2885757088661194,6,OD,2014-05-30,2014-05-30
0.3437553942203522,7,OD,2014-05-30,2014-05-30
0.24591778218746185,8,OD,2014-05-30,2014-05-30
0.3018476665019989,9,OD,2014-05-30,2014-05-30
0.30836817622184753,10,OD,2014-05-30,2014-05-30
0.29484865069389343,11,OD,2014-05-30,2014-05-30
0.37326133251190186,12,OD,2014-05-30,2014-05-30
0.23703856766223907,1,OD,2009-06-10,2009-06-10
0.4111896753311157,2,OD,2009-06-10,2009-06-10
0.44868019223213196,3,OD,2009-06-10,2009-06-10
0.40258315205574036,4,OD,2009-06-10,2009-06-10
0.41289108991622925,5,OD,2009-06-10,2009-06-10
0.44008195400238037,6,OD,2009-06-10,2009-06-10
0.45961883664131165,7,OD,2009-06-10,2009-06-10
0.4580211639404297,8,OD,2009-06-10,2009-06-10
0.3910295069217682,9,OD,2009-06-10,2009-06-10
0.3920568823814392,10,OD,2009-06-10,2009-06-10
0.4233112335205078,11,OD,2009-06-10,2009-06-10
0.3536645770072937,12,OD,2009-06-10,2009-06-10
0.39135658740997314,1,OD,2012-06-13,2012-06-13
0.5085247159004211,2,OD,2012-06-13,2012-06-13
0.595903217792511,3,OD,2012-06-13,2012-06-13
0.4963521361351013,4,OD,2012-06-13,2012-06-13
0.4874384105205536,5,OD,2012-06-13,2012-06-13
0.44025516510009766,6,OD,2012-06-13,2012-06-13
0.5632190108299255,7,OD,2012-06-13,2012-06-13
0.49802690744400024,8,OD,2012-06-13,2012-06-13
0.485761821269989,9,OD,2012-06-13,2012-06-13
0.5382035970687866,10,OD,2012-06-13,2012-06-13
0.518791139125824,11,OD,2012-06-13,2012-06-13
0.46980854868888855,12,OD,2012-06-13,2012-06-13
0.17869700491428375,1,OD,2010-06-15,2010-06-15
0.16220314800739288,2,OD,2010-06-15,2010-06-15
0.17040249705314636,3,OD,2010-06-15,2010-06-15
0.1441764235496521,4,OD,2010-06-15,2010-06-15
0.14332981407642365,5,OD,2010-06-15,2010-06-15
0.15088002383708954,6,OD,2010-06-15,2010-06-15
0.1749068945646286,7,OD,2010-06-15,2010-06-15
0.1399780660867691,8,OD,2010-06-15,2010-06-15
0.13777615129947662,9,OD,2010-06-15,2010-06-15
0.18157273530960083,10,OD,2010-06-15,2010-06-15
0.13429279625415802,11,OD,2010-06-15,2010-06-15
0.1708456575870514,12,OD,2010-06-15,2010-06-15
0.3490235507488251,1,OD,2012-06-15,2012-06-15
0.5032639503479004,2,OD,2012-06-15,2012-06-15
0.6175403594970703,3,OD,2012-06-15,2012-06-15
0.5319411158561707,4,OD,2012-06-15,2012-06-15
0.5247831344604492,5,OD,2012-06-15,2012-06-15
0.4630679190158844,6,OD,2012-06-15,2012-06-15
0.5847119688987732,7,OD,2012-06-15,2012-06-15
0.5305536985397339,8,OD,2012-06-15,2012-06-15
0.5173752307891846,9,OD,2012-06-15,2012-06-15
0.5576618909835815,10,OD,2012-06-15,2012-06-15
0.5080840587615967,11,OD,2012-06-15,2012-06-15
0.5022541880607605,12,OD,2012-06-15,2012-06-15
0.5454471707344055,1,OD,2013-06-15,2013-06-15
0.395699143409729,2,OD,2013-06-15,2013-06-15
0.4605322778224945,3,OD,2013-06-15,2013-06-15
0.4948130249977112,4,OD,2013-06-15,2013-06-15
0.4572305977344513,5,OD,2013-06-15,2013-06-15
0.5400697588920593,6,OD,2013-06-15,2013-06-15
0.5240424871444702,7,OD,2013-06-15,2013-06-15
0.4899342954158783,8,OD,2013-06-15,2013-06-15
0.4377824664115906,9,OD,2013-06-15,2013-06-15
0.38679274916648865,10,OD,2013-06-15,2013-06-15
0.5098426938056946,11,OD,2013-06-15,2013-06-15
0.32015231251716614,12,OD,2013-06-15,2013-06-15
0.5658443570137024,1,OD,2015-06-17,2015-06-17
0.44663006067276,2,OD,2015-06-17,2015-06-17
0.539018988609314,3,OD,2015-06-17,2015-06-17
0.5432851910591125,4,OD,2015-06-17,2015-06-17
0.43193113803863525,5,OD,2015-06-17,2015-06-17
0.5274026989936829,6,OD,2015-06-17,2015-06-17
0.5717431902885437,7,OD,2015-06-17,2015-06-17
0.4969812333583832,8,OD,2015-06-17,2015-06-17
0.4686661958694458,9,OD,2015-06-17,2015-06-17
0.5763623714447021,10,OD,2015-06-17,2015-06-17
0.5384491086006165,11,OD,2015-06-17,2015-06-17
0.5655468106269836,12,OD,2015-06-17,2015-06-17
0.4643590450286865,1,OD,2014-06-19,2014-06-19
0.4003209173679352,2,OD,2014-06-19,2014-06-19
0.5157328248023987,3,OD,2014-06-19,2014-06-19
0.4339868426322937,4,OD,2014-06-19,2014-06-19
0.4266313910484314,5,OD,2014-06-19,2014-06-19
0.430133581161499,6,OD,2014-06-19,2014-06-19
0.5096461176872253,7,OD,2014-06-19,2014-06-19
0.38644513487815857,8,OD,2014-06-19,2014-06-19
0.42418521642684937,9,OD,2014-06-19,2014-06-19
0.3486782908439636,10,OD,2014-06-19,2014-06-19
0.46500805020332336,11,OD,2014-06-19,2014-06-19
0.38340041041374207,12,OD,2014-06-19,2014-06-19
999999,1,OD,2014-06-02,2014-06-02
999999,2,OD,2014-06-02,2014-06-02
999999,3,OD,2014-06-02,2014-06-02
999999,4,OD,2014-06-02,2014-06-02
999999,5,OD,2014-06-02,2014-06-02
999999,6,OD,2014-06-02,2014-06-02
999999,7,OD,2014-06-02,2014-06-02
999999,8,OD,2014-06-02,2014-06-02
999999,9,OD,2014-06-02,2014-06-02
999999,10,OD,2014-06-02,2014-06-02
999999,11,OD,2014-06-02,2014-06-02
999999,12,OD,2014-06-02,2014-06-02
0.3955611288547516,1,OD,2012-06-25,2012-06-25
0.5672441124916077,2,OD,2012-06-25,2012-06-25
0.6696738004684448,3,OD,2012-06-25,2012-06-25
0.625170886516571,4,OD,2012-06-25,2012-06-25
0.5903418660163879,5,OD,2012-06-25,2012-06-25
0.5540564060211182,6,OD,2012-06-25,2012-06-25
0.6485235691070557,7,OD,2012-06-25,2012-06-25
0.6371017098426819,8,OD,2012-06-25,2012-06-25
0.5718079805374146,9,OD,2012-06-25,2012-06-25
0.6130111813545227,10,OD,2012-06-25,2012-06-25
0.6204283833503723,11,OD,2012-06-25,2012-06-25
0.6037843227386475,12,OD,2012-06-25,2012-06-25
0.22583581507205963,1,OD,2010-06-27,2010-06-27
0.1926891803741455,2,OD,2010-06-27,2010-06-27
0.21362610161304474,3,OD,2010-06-27,2010-06-27
0.1793789267539978,4,OD,2010-06-27,2010-06-27
0.15847992897033691,5,OD,2010-06-27,2010-06-27
0.16980114579200745,6,OD,2010-06-27,2010-06-27
0.24526001513004303,7,OD,2010-06-27,2010-06-27
0.15127812325954437,8,OD,2010-06-27,2010-06-27
0.19458237290382385,9,OD,2010-06-27,2010-06-27
0.19748534262180328,10,OD,2010-06-27,2010-06-27
0.19738233089447021,11,OD,2010-06-27,2010-06-27
0.1827569156885147,12,OD,2010-06-27,2010-06-27
0.6393195390701294,1,OD,2013-06-27,2013-06-27
0.5088417530059814,2,OD,2013-06-27,2013-06-27
0.5781075954437256,3,OD,2013-06-27,2013-06-27
0.6187885403633118,4,OD,2013-06-27,2013-06-27
0.5532817840576172,5,OD,2013-06-27,2013-06-27
0.6358354687690735,6,OD,2013-06-27,2013-06-27
0.6286188364028931,7,OD,2013-06-27,2013-06-27
0.609763503074646,8,OD,2013-06-27,2013-06-27
0.5466727018356323,9,OD,2013-06-27,2013-06-27
0.5245260000228882,10,OD,2013-06-27,2013-06-27
0.6272861361503601,11,OD,2013-06-27,2013-06-27
0.47748109698295593,12,OD,2013-06-27,2013-06-27
999999,1,OD,2012-06-04,2012-06-04
999999,2,OD,2012-06-04,2012-06-04
999999,3,OD,2012-06-04,2012-06-04
999999,4,OD,2012-06-04,2012-06-04
999999,5,OD,2012-06-04,2012-06-04
999999,6,OD,2012-06-04,2012-06-04
999999,7,OD,2012-06-04,2012-06-04
999999,8,OD,2012-06-04,2012-06-04
999999,9,OD,2012-06-04,2012-06-04
999999,10,OD,2012-06-04,2012-06-04
999999,11,OD,2012-06-04,2012-06-04
999999,12,OD,2012-06-04,2012-06-04
999999,1,OD,2011-06-05,2011-06-05
999999,2,OD,2011-06-05,2011-06-05
999999,3,OD,2011-06-05,2011-06-05
999999,4,OD,2011-06-05,2011-06-05
999999,5,OD,2011-06-05,2011-06-05
999999,6,OD,2011-06-05,2011-06-05
999999,7,OD,2011-06-05,2011-06-05
999999,8,OD,2011-06-05,2011-06-05
999999,9,OD,2011-06-05,2011-06-05
999999,10,OD,2011-06-05,2011-06-05
999999,11,OD,2011-06-05,2011-06-05
999999,12,OD,2011-06-05,2011-06-05
0.6305731534957886,1,OD,2015-06-08,2015-06-08
0.5626773834228516,2,OD,2015-06-08,2015-06-08
0.6426149010658264,3,OD,2015-06-08,2015-06-08
0.6339168548583984,4,OD,2015-06-08,2015-06-08
0.5880022644996643,5,OD,2015-06-08,2015-06-08
0.6101071238517761,6,OD,2015-06-08,2015-06-08
0.656404972076416,7,OD,2015-06-08,2015-06-08
0.5616104602813721,8,OD,2015-06-08,2015-06-08
0.5935580730438232,9,OD,2015-06-08,2015-06-08
0.6202132105827332,10,OD,2015-06-08,2015-06-08
0.5904719233512878,11,OD,2015-06-08,2015-06-08
0.6004230976104736,12,OD,2015-06-08,2015-06-08
0.4048770070075989,1,OD,2012-07-10,2012-07-10
0.4441737234592438,2,OD,2012-07-10,2012-07-10
0.6423168778419495,3,OD,2012-07-10,2012-07-10
0.566778302192688,4,OD,2012-07-10,2012-07-10
0.4548996388912201,5,OD,2012-07-10,2012-07-10
0.5001072883605957,6,OD,2012-07-10,2012-07-10
0.6298720836639404,7,OD,2012-07-10,2012-07-10
0.561092734336853,8,OD,2012-07-10,2012-07-10
0.48708590865135193,9,OD,2012-07-10,2012-07-10
0.5073927640914917,10,OD,2012-07-10,2012-07-10
0.55329430103302,11,OD,2012-07-10,2012-07-10
0.5372379422187805,12,OD,2012-07-10,2012-07-10
0.4911510646343231,1,OD,2014-07-11,2014-07-11
0.39557507634162903,2,OD,2014-07-11,2014-07-11
0.5102778673171997,3,OD,2014-07-11,2014-07-11
0.4192942976951599,4,OD,2014-07-11,2014-07-11
0.3916354775428772,5,OD,2014-07-11,2014-07-11
0.4557372033596039,6,OD,2014-07-11,2014-07-11
0.5232507586479187,7,OD,2014-07-11,2014-07-11
0.4345659911632538,8,OD,2014-07-11,2014-07-11
0.4400695562362671,9,OD,2014-07-11,2014-07-11
0.40270912647247314,10,OD,2014-07-11,2014-07-11
0.519163966178894,11,OD,2014-07-11,2014-07-11
0.4228501319885254,12,OD,2014-07-11,2014-07-11
0.4041740596294403,1,OD,2011-07-15,2011-07-15
0.43930676579475403,2,OD,2011-07-15,2011-07-15
0.6130837202072144,3,OD,2011-07-15,2011-07-15
0.60077965259552,4,OD,2011-07-15,2011-07-15
0.40802469849586487,5,OD,2011-07-15,2011-07-15
0.5686650276184082,6,OD,2011-07-15,2011-07-15
0.647388219833374,7,OD,2011-07-15,2011-07-15
0.6127654314041138,8,OD,2011-07-15,2011-07-15
0.49871236085891724,9,OD,2011-07-15,2011-07-15
0.5345621705055237,10,OD,2011-07-15,2011-07-15
0.5160977840423584,11,OD,2011-07-15,2011-07-15
0.5413245558738708,12,OD,2011-07-15,2011-07-15
0.4522402584552765,1,OD,2012-07-15,2012-07-15
0.3608771860599518,2,OD,2012-07-15,2012-07-15
0.6298096776008606,3,OD,2012-07-15,2012-07-15
0.5074405670166016,4,OD,2012-07-15,2012-07-15
0.4070269465446472,5,OD,2012-07-15,2012-07-15
0.45533931255340576,6,OD,2012-07-15,2012-07-15
0.5952513813972473,7,OD,2012-07-15,2012-07-15
0.5342156291007996,8,OD,2012-07-15,2012-07-15
0.4323098063468933,9,OD,2012-07-15,2012-07-15
0.4515911042690277,10,OD,2012-07-15,2012-07-15
0.5748441219329834,11,OD,2012-07-15,2012-07-15
0.4635412096977234,12,OD,2012-07-15,2012-07-15
0.41914841532707214,1,OD,2013-07-15,2013-07-15
0.3699319064617157,2,OD,2013-07-15,2013-07-15
0.48173707723617554,3,OD,2013-07-15,2013-07-15
0.4289381802082062,4,OD,2013-07-15,2013-07-15
0.29702234268188477,5,OD,2013-07-15,2013-07-15
0.41706058382987976,6,OD,2013-07-15,2013-07-15
0.5064989328384399,7,OD,2013-07-15,2013-07-15
0.428320050239563,8,OD,2013-07-15,2013-07-15
0.3400684595108032,9,OD,2013-07-15,2013-07-15
0.41971471905708313,10,OD,2013-07-15,2013-07-15
0.547539472579956,11,OD,2013-07-15,2013-07-15
0.4091493487358093,12,OD,2013-07-15,2013-07-15
0.14871254563331604,1,OD,2015-07-15,2015-07-15
0.1359124779701233,2,OD,2015-07-15,2015-07-15
0.14819687604904175,3,OD,2015-07-15,2015-07-15
0.15112227201461792,4,OD,2015-07-15,2015-07-15
0.15136699378490448,5,OD,2015-07-15,2015-07-15
0.14319850504398346,6,OD,2015-07-15,2015-07-15
0.15017226338386536,7,OD,2015-07-15,2015-07-15
0.1488458216190338,8,OD,2015-07-15,2015-07-15
0.14889134466648102,9,OD,2015-07-15,2015-07-15
0.151201993227005,10,OD,2015-07-15,2015-07-15
0.1367131471633911,11,OD,2015-07-15,2015-07-15
0.13762980699539185,12,OD,2015-07-15,2015-07-15
0.21458448469638824,1,OD,2013-07-24,2013-07-24
0.1812855452299118,2,OD,2013-07-24,2013-07-24
0.2786225378513336,3,OD,2013-07-24,2013-07-24
0.1973526030778885,4,OD,2013-07-24,2013-07-24
0.1425451934337616,5,OD,2013-07-24,2013-07-24
0.20283733308315277,6,OD,2013-07-24,2013-07-24
0.3531210720539093,7,OD,2013-07-24,2013-07-24
0.20683743059635162,8,OD,2013-07-24,2013-07-24
0.1835424304008484,9,OD,2013-07-24,2013-07-24
0.20782093703746796,10,OD,2013-07-24,2013-07-24
0.3625003397464752,11,OD,2013-07-24,2013-07-24
0.2205534130334854,12,OD,2013-07-24,2013-07-24
0.29263436794281006,1,OD,2009-07-28,2009-07-28
0.19052748382091522,2,OD,2009-07-28,2009-07-28
0.3904319107532501,3,OD,2009-07-28,2009-07-28
0.2810201942920685,4,OD,2009-07-28,2009-07-28
0.1905640959739685,5,OD,2009-07-28,2009-07-28
0.2823666036128998,6,OD,2009-07-28,2009-07-28
0.44488611817359924,7,OD,2009-07-28,2009-07-28
0.2586155831813812,8,OD,2009-07-28,2009-07-28
0.2153339833021164,9,OD,2009-07-28,2009-07-28
0.24254460632801056,10,OD,2009-07-28,2009-07-28
0.418840229511261,11,OD,2009-07-28,2009-07-28
0.21966083347797394,12,OD,2009-07-28,2009-07-28
0.2808570861816406,1,OD,2012-07-31,2012-07-31
0.17933765053749084,2,OD,2012-07-31,2012-07-31
0.24650731682777405,3,OD,2012-07-31,2012-07-31
0.22622881829738617,4,OD,2012-07-31,2012-07-31
0.17438949644565582,5,OD,2012-07-31,2012-07-31
0.2281481921672821,6,OD,2012-07-31,2012-07-31
0.3388380706310272,7,OD,2012-07-31,2012-07-31
0.21914035081863403,8,OD,2012-07-31,2012-07-31
0.18242661654949188,9,OD,2012-07-31,2012-07-31
0.21466970443725586,10,OD,2012-07-31,2012-07-31
0.31763386726379395,11,OD,2012-07-31,2012-07-31
0.1878836452960968,12,OD,2012-07-31,2012-07-31
0.6489462852478027,1,OD,2013-07-04,2013-07-04
0.5109893083572388,2,OD,2013-07-04,2013-07-04
0.6164859533309937,3,OD,2013-07-04,2013-07-04
0.5981417298316956,4,OD,2013-07-04,2013-07-04
0.5211889743804932,5,OD,2013-07-04,2013-07-04
0.6077066659927368,6,OD,2013-07-04,2013-07-04
0.6355167627334595,7,OD,2013-07-04,2013-07-04
0.6229228973388672,8,OD,2013-07-04,2013-07-04
0.5603632926940918,9,OD,2013-07-04,2013-07-04
0.5751939415931702,10,OD,2013-07-04,2013-07-04
0.6609276533126831,11,OD,2013-07-04,2013-07-04
0.5452443957328796,12,OD,2013-07-04,2013-07-04
0.3947930634021759,1,OD,2011-07-05,2011-07-05
0.49770763516426086,2,OD,2011-07-05,2011-07-05
0.6146253943443298,3,OD,2011-07-05,2011-07-05
0.6102520227432251,4,OD,2011-07-05,2011-07-05
0.4751703143119812,5,OD,2011-07-05,2011-07-05
0.6331027150154114,6,OD,2011-07-05,2011-07-05
0.6568280458450317,7,OD,2011-07-05,2011-07-05
0.5981733202934265,8,OD,2011-07-05,2011-07-05
0.5267906785011292,9,OD,2011-07-05,2011-07-05
0.5804516673088074,10,OD,2011-07-05,2011-07-05
0.4850454330444336,11,OD,2011-07-05,2011-07-05
0.5532678961753845,12,OD,2011-07-05,2011-07-05
0.3007715344429016,1,OD,2010-07-07,2010-07-07
0.2507503032684326,2,OD,2010-07-07,2010-07-07
0.2604157328605652,3,OD,2010-07-07,2010-07-07
0.20563961565494537,4,OD,2010-07-07,2010-07-07
0.17594470083713531,5,OD,2010-07-07,2010-07-07
0.17666667699813843,6,OD,2010-07-07,2010-07-07
0.25224539637565613,7,OD,2010-07-07,2010-07-07
0.17830288410186768,8,OD,2010-07-07,2010-07-07
0.23778395354747772,9,OD,2010-07-07,2010-07-07
0.18802888691425323,10,OD,2010-07-07,2010-07-07
0.2054598480463028,11,OD,2010-07-07,2010-07-07
0.21409109234809875,12,OD,2010-07-07,2010-07-07
0.4266462028026581,1,OD,2014-07-07,2014-07-07
0.37534719705581665,2,OD,2014-07-07,2014-07-07
