date,field,sensor_full_name,sensor,depth_1,depth_2,depth_3,depth_4,depth_5
6/20/16,OD,OD-4_C,4,,,,,
6/20/16,OD,OD-5_C,5,,,,,
6/20/16,OD,OD-6_C,6,,0.270971772,0.239830641,,
6/20/16,OD,OD-7_C,7,,,,,
6/20/16,OD,OD-8_C,8,,,,,
6/20/16,OD,OD-9_C,9,,,,,
6/21/16,AES, A1-C,1,,,,,
6/21/16,AES, A10-C,10,0.307553595,0.294083405,0.30566348,0.335601925,
6/21/16,AES, A11-C,11,0.348997835,0.334229789,0.285645488,,
6/21/16,AES, A12-C,12,0.292698528,0.27789055,0.28748279,,
6/21/16,AES, A2-C,2,,,,,
6/21/16,AES, A3-C,3,0.244383412,0.289394576,0.300195058,,
6/21/16,AES, A4-C,4,,0.35332275,0.302755248,,
6/21/16,AES, A5-C,5,,,,,
6/21/16,AES, A6-C,6,,,,,
6/21/16,AES, A7-C,7,,,,,
6/21/16,J,J1-C_hand,1,0.331225569,0.253141164,0.402410728,,
6/21/16,J,J10-C_hand,10,,,,,
6/21/16,J,J11-C_hand,11,,,,,
6/21/16,J,J12-C_hand,12,,0.274462108,0.397851166,,
6/21/16,J,J2-C_hand,2,0.311428773,0.449512692,0.285861669,,
6/21/16,J,J3-C_hand,3,0.282266645,0.327533762,,,
6/21/16,J,J4-C_hand,4,,0.340749566,0.296120955,,
6/21/16,J,J5-C_hand,5,,,,,
6/21/16,J,J6-C_hand,6,,,,,
6/21/16,J,J7-C_hand,7,,,0.338271018,,
6/21/16,J,J8-C_hand,8,,0.256946202,0.286791693,,
6/21/16,J,J9-C_hand,9,,,,,
6/21/16,OD,OD-10_C,10,,0.254210301,0.259203336,,
6/21/16,OD,OD-11_C,11,,,,,
6/21/16,OD,OD-12_C,12,0.201910851,0.219355344,0.263290925,,
6/21/16,OD,OD-1_C,1,,,,,
6/21/16,OD,OD-2_C,2,0.194563783,0.230274631,0.273977722,,
6/21/16,OD,OD-3_C,3,,,,,
6/21/16,OD,OD-4_C,4,,,,,
6/21/16,OD,OD-5_C,5,,,,,
6/21/16,OD,OD-6_C,6,,0.266751597,0.234471114,,
6/21/16,OD,OD-7_C,7,,,,,
6/21/16,OD,OD-8_C,8,,,,,
6/21/16,OD,OD-9_C,9,,,,,
6/22/16,AES, A1-C,1,,,,,
6/22/16,AES, A10-C,10,0.30873584,0.294330118,0.30566348,0.335440309,
6/22/16,AES, A11-C,11,0.347858793,0.334806425,0.285539138,,
6/22/16,AES, A12-C,12,0.292531826,0.27770352,0.287343773,,
6/22/16,AES, A2-C,2,,,,,
6/22/16,AES, A3-C,3,0.242404801,0.289520906,0.299792708,,
6/22/16,AES, A4-C,4,,0.357415302,0.303255848,,
6/22/16,AES, A5-C,5,,,,,
6/22/16,AES, A6-C,6,,,,,
6/22/16,AES, A7-C,7,,,,,
6/22/16,J,J1-C_hand,1,0.331086786,0.253089293,0.402125736,,
6/22/16,J,J10-C_hand,10,,,,,
6/22/16,J,J11-C_hand,11,,,,,
6/22/16,J,J12-C_hand,12,,0.273808386,0.398063055,,
6/22/16,J,J2-C_hand,2,0.311744209,0.449512692,0.285681607,,
6/22/16,J,J3-C_hand,3,0.282336365,0.327389513,,,
6/22/16,J,J4-C_hand,4,,0.341150715,0.296144423,,
6/22/16,J,J5-C_hand,5,,,,,
6/22/16,J,J6-C_hand,6,,,,,
6/22/16,J,J7-C_hand,7,,,0.338396713,,
6/22/16,J,J8-C_hand,8,,0.257214573,0.286791693,,
6/22/16,J,J9-C_hand,9,,,,,
6/22/16,OD,OD-10_C,10,,0.25026009,0.257036618,,
6/22/16,OD,OD-11_C,11,,,,,
6/22/16,OD,OD-12_C,12,0.199600606,0.216765246,0.259268132,,
6/22/16,OD,OD-1_C,1,,,,,
6/22/16,OD,OD-2_C,2,0.195106957,0.229199618,0.268814832,,
6/22/16,OD,OD-3_C,3,,,,,
6/22/16,OD,OD-4_C,4,,,,,
6/22/16,OD,OD-5_C,5,,,,,
6/22/16,OD,OD-6_C,6,,0.262743274,0.230533206,,
6/22/16,OD,OD-7_C,7,,,,,
6/22/16,OD,OD-8_C,8,,,,,
6/22/16,OD,OD-9_C,9,,,,,
6/23/16,AES, A1-C,1,,,,,
6/23/16,AES, A10-C,10,0.310346851,0.294404068,0.305682017,0.335440309,
6/23/16,AES, A11-C,11,0.346774776,0.334838461,0.285539138,,
6/23/16,AES, A12-C,12,0.29158465,0.277628708,0.287158359,,
6/23/16,AES, A2-C,2,,,,,
6/23/16,AES, A3-C,3,0.233321204,0.289520906,0.299616679,,
6/23/16,AES, A4-C,4,,0.361784555,0.303871533,,
6/23/16,AES, A5-C,5,,,,,
6/23/16,AES, A6-C,6,,,,,
6/23/16,AES, A7-C,7,,,,,
6/23/16,J,J1-C_hand,1,0.330948004,0.253218784,0.401328416,,
6/23/16,J,J10-C_hand,10,,,,,
6/23/16,J,J11-C_hand,11,,,,,
6/23/16,J,J12-C_hand,12,,0.273131426,0.39864618,,
